job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ld_loss,ibd_loss,dxy_loss,genrel_loss,fc_loss
12,4,0.00177332661693604,0.1973793557023414,9846.527533923168,1.0,5.8e-07,1.02e-06,0.057843253463677635,0.03259665165097143,0.006408740032141838,0.01169055110723187,0.00046829831929217795,0.00013826485424043767,0.0020784474494444233
13,0,7.446822774516343e-05,0.21485154012794674,22848.2905604904,1.0,5.8e-07,1.02e-06,0.02640629765132692,0.006183853777055174,0.010278089255299801,0.0005589081763510926,0.00013737257900032324,3.2280384229094196e-05,0.001888546682222228
13,1,0.0014410826226197706,0.03655748807012258,21662.05510234942,1.0,5.8e-07,1.02e-06,0.027580796081024334,0.01778109559157131,0.008867640229994622,0.004018125522449892,0.00025385541320481264,3.082465980675796e-05,0.001591979313333311
13,2,1.153000686704052e-06,0.17326766737653213,21538.834321819802,1.0,5.8e-07,1.02e-06,0.02433655988363893,0.006267794840592676,0.009825675732089994,0.0005117749430807481,0.00014847910427345077,3.235386490252405e-05,0.002763782137222226
13,3,0.00011164787150394689,0.1703542695712454,14268.13719483243,3.0,5.8e-07,1.02e-06,0.02111581094879823,0.00719741127425719,0.009557437073077905,0.0046973765099039486,0.00025778939201776956,4.01980446683087e-05,0.00262534866111111
13,4,2.2786055691195838e-05,0.24127474859013542,12447.964216067438,3.0,5.8e-07,1.02e-06,0.025129425025177066,0.005810401726153563,0.010285946963274046,0.0004981475259916284,0.0001391236183361195,3.078560809670976e-05,0.006568858543888861
14,0,0.0003443852579858127,0.027240845011521162,23435.005732185953,1.0,5.8e-07,1.02e-06,0.020625756336601794,0.009372334220225535,0.009524078979245352,0.0041276736477046565,0.00017240006333707185,2.9966954066886123e-05,0.001823032079999995
14,1,0.00026204202359433133,0.12571534166673126,5805.833008454749,3.0,5.8e-07,1.02e-06,0.04112391427621425,0.030058131848733155,0.005302728558483871,0.028777491686162504,0.00023192573275473415,0.00032087314009323595,0.00858657628555555
14,2,4.591980269338183e-05,0.23569708903499048,14514.827084542268,1.0,5.8e-07,1.02e-06,0.021347039444640736,0.006227532656874595,0.009702722174875746,0.0004975997214077913,0.0003002811129943094,3.214829439253507e-05,0.002890821807777777
14,3,2.95864832725576e-05,0.2377461248930778,7219.81951822882,1.0,5.8e-07,1.02e-06,0.021820764029979584,0.0060152037256205855,0.010774196565059964,0.0004962911798297504,0.0003288064039466871,3.12100975725134e-05,0.004245767321111121
